# t [sec],r_ecef_X,r_ecef_Y,r_ecef_Z,v_ecef_X,v_ecef_Y,v_ecef_Z,q_e2b_scalar,q_e2b_i,q_e2b_j,q_e2b_k,accel_X [m/s^2],accel_Y [m/s^2],accel_Z [m/s^2],gyro_X [rad/s],gyro_Y [rad/s],gyro_Z [rad/s],gps_lat [deg],gps_long [deg],gps_alt [m]
9.042706262,1525311.126,-4462452.542,4279869.685,1.573373756,0.565279288,-0.118167279,0.904487935,-0.380712211,-0.148989337,-0.121498833,-0.024583333,-0.14125,9.8285633,0.00070904,0.001690788,-0.018271416,nan,nan,nan
9.113175051,1525311.237,-4462452.502,4279869.677,1.675183613,0.606151546,-0.096497429,0.904420854,-0.380863388,-0.149558699,-0.120822991,0.195416667,0.34875,10.0685633,0.009435686,0.007144942,-0.022634739,nan,nan,nan
9.188578901,1525308.597,-4462452.483,4279870.551,-2.20090589,0.175054225,1.542018228,0.925084431,-0.366636854,-0.014754673,-0.097869884,0.245416667,0.26875,9.9385633,0.045433102,-0.012490012,-0.021543908,42.416385,-71.129086,12.2
9.259373552,1525308.429,-4462452.47,4279870.669,-2.301455424,0.189079053,1.571566204,0.925008393,-0.366820015,-0.015551429,-0.097778848,0.035416667,-0.15125,9.7185633,0.007254025,0.018053249,-0.009544769,nan,nan,nan
9.329965212,1525308.267,-4462452.456,4279870.779,-2.397815525,0.223244459,1.623761645,0.925693866,-0.365150183,-0.015675389,-0.097521757,0.045416667,0.31875,9.7685633,-0.050560007,0.00496328,-0.0106356,nan,nan,nan
9.404501303,1525308.088,-4462452.44,4279870.901,-2.526633448,0.25777616,1.689254322,0.925072229,-0.366788674,-0.016402179,-0.097151469,-0.304583333,0.41875,9.8485633,0.048705594,0.010417434,-0.013908092,nan,nan,nan
9.474850305,1525307.911,-4462452.422,4279871.019,-2.62541825,0.261585641,1.732852207,0.925134167,-0.366786029,-0.016805814,-0.096500504,-0.094583333,-0.06125,9.9685633,0.00070904,0.003872449,-0.021543908,nan,nan,nan
9.544964733,1525307.726,-4462452.403,4279871.141,-2.73985796,0.281390625,1.808090582,0.924706382,-0.367882138,-0.017645101,-0.096278194,-0.244583333,0.43875,10.1185633,0.035615625,0.016962419,-0.012817262,nan,nan,nan
9.615433272,1525307.533,-4462452.384,4279871.268,-2.846333685,0.297056432,1.864806969,0.924086245,-0.36963835,-0.017604528,-0.095510121,-0.174583333,0.22875,9.9785633,0.053068918,-0.013580843,-0.017180585,nan,nan,nan
9.70736761,1525307.335,-4462452.363,4279871.398,-2.924402534,0.309932068,1.901317031,0.924375034,-0.369056428,-0.017359903,-0.095009387,0.205416667,-0.02125,9.8385633,-0.018925914,-0.010308351,-0.011726431,nan,nan,nan
9.780718997,1525307.055,-4462452.333,4279871.58,-3.049398186,0.357234316,1.959270474,0.924891535,-0.367971881,-0.017452456,-0.094168759,0.095416667,0.26875,9.6685633,-0.024380068,-0.002672535,-0.018271416,nan,nan,nan
9.855343084,1525306.828,-4462452.307,4279871.726,-3.186403293,0.390099538,2.003138261,0.925193345,-0.36744715,-0.017441795,-0.093250474,-0.444583333,0.28875,9.6385633,-0.015653422,-0.008126689,-0.02372557,nan,nan,nan
9.925924161,1525306.602,-4462452.279,4279871.868,-3.279374899,0.401915963,2.068245753,0.92475783,-0.368732832,-0.017605036,-0.092461436,0.045416667,0.21875,10.1185633,0.038888117,-0.007035859,-0.020453077,nan,nan,nan
9.995841721,1525306.373,-4462452.251,4279872.012,-3.395735861,0.41181068,2.108330193,0.924556339,-0.369322296,-0.017699369,-0.092105106,-0.314583333,0.04875,9.8485633,0.018162333,-0.002672535,-0.009544769,nan,nan,nan
10.07141952,1525306.116,-4462452.22,4279872.172,-3.514189049,0.42659887,2.155523619,0.924450497,-0.369703651,-0.01767571,-0.091640919,-0.204583333,0.11875,9.8585633,0.010526517,-0.005945028,-0.0106356,nan,nan,nan
10.14271565,1525305.865,-4462452.189,4279872.326,-3.623150242,0.461852067,2.218677008,0.924743329,-0.369108551,-0.01779109,-0.091061139,-0.094583333,0.50875,9.8485633,-0.017835083,-0.001581705,-0.017180585,nan,nan,nan
10.22099064,1525306.256,-4462452.247,4279871.375,-2.827224446,-0.063357836,1.131573432,0.903169704,-0.413256642,-0.034709686,-0.110899377,-0.244583333,0.68875,9.8385633,0.080339687,-0.011399182,-0.017180585,42.416396,-71.129111,12.1
10.589633,1525305.199,-4462452.271,4279871.798,-3.182597977,-0.281521596,1.042976762,0.90228739,-0.41594455,-0.035478394,-0.107744515,-0.164583333,-0.14125,9.8885633,0.015980671,-0.004636031,-0.015871588,nan,nan,nan
10.66437867,1525304.961,-4462452.292,4279871.876,-3.250415941,-0.301574529,1.055826199,0.901995203,-0.41663181,-0.035223075,-0.107619345,-0.024583333,0.41875,9.9285633,0.019253163,-0.00921752,0.001363538,nan,nan,nan
10.74459463,1525304.732,-4462452.313,4279871.95,-3.351682546,-0.337602399,1.042068842,0.901858573,-0.416997676,-0.034688083,-0.107521117,-0.594583333,0.08875,9.7885633,0.009435686,-0.015762505,0.004636031,nan,nan,nan
