# t [sec],r_ecef_X,r_ecef_Y,r_ecef_Z,v_ecef_X,v_ecef_Y,v_ecef_Z,q_e2b_scalar,q_e2b_i,q_e2b_j,q_e2b_k,accel_X [m/s^2],accel_Y [m/s^2],accel_Z [m/s^2],gyro_X [rad/s],gyro_Y [rad/s],gyro_Z [rad/s],gps_lat [deg],gps_long [deg],gps_alt [m]
185.136232,1523473.1,-4461214.069,4281783.693,-11.91089523,15.46034287,14.86508428,0.701455179,-0.383459472,0.386401125,0.460014821,2.995416667,0.33875,9.9485633,-0.012380929,0.014780757,-0.067358801,nan,nan,nan
185.220488,1523472.189,-4461212.887,4281784.83,-12.64246414,15.66264216,14.70912571,0.699288114,-0.385617162,0.384816017,0.462830607,2.815416667,0.37875,9.0985633,0.013799009,0.00496328,-0.115355355,nan,nan,nan
185.292895,1523471.281,-4461211.762,4281785.886,-13.31950005,15.83464108,14.64434582,0.695837368,-0.388971191,0.381004768,0.468345104,3.285416667,1.40875,9.4885633,-0.005835945,0.021325742,-0.228801757,nan,nan,nan
185.365206,1523470.312,-4461210.61,4281786.951,-14.0781797,16.00455695,14.509095,0.693884856,-0.390538856,0.380763217,0.470130388,2.875416667,0.22875,10.0085633,0.02907064,-0.014671674,-0.078267109,nan,nan,nan
185.437263,1523469.304,-4461209.464,4281787.99,-14.83131625,16.18615399,14.4310951,0.692169835,-0.392693017,0.379978046,0.471497401,2.795416667,0.97875,10.3585633,0.035615625,0.010417434,-0.08044877,nan,nan,nan
185.515398,1523468.157,-4461208.213,4281789.106,-15.68233408,16.37647135,14.27913619,0.689973197,-0.394030581,0.379768503,0.473764471,2.585416667,0.03875,10.4585633,0.021434825,-0.024489151,-0.082630432,nan,nan,nan
185.587801,1523467.032,-4461207.037,4281790.13,-16.40063145,16.53227373,14.11052991,0.68871427,-0.394968606,0.378943034,0.475473062,3.085416667,0.00875,9.4585633,0.002890702,-0.003763366,-0.068449632,nan,nan,nan
185.68644,1523465.731,-4461205.726,4281791.25,-17.22382545,16.7015552,13.9926612,0.687892486,-0.395156752,0.377670716,0.477514293,3.155416667,0.66875,10.1385633,-0.023289237,-0.003763366,-0.059722985,nan,nan,nan
185.764243,1523459.318,-4461199.508,4281796.459,-21.04156362,17.56970358,13.31960873,0.686437297,-0.395268979,0.369266668,0.486012757,2.951416667,0.46275,9.8645633,-0.035288376,0.010417434,-0.053178001,nan,nan,nan
185.836187,1523475.122,-4461205.81,4281790.516,1.359704277,-16.12239434,3.468381714,0.19455261,-0.463653311,-0.697504479,-0.510551067,2.825416667,0.61875,10.0285633,0.002672535,0.00070904,-0.091247995,42.439899,-71.145251,-0.7
