t [sec],GPS_lat (deg),GPS_long (deg),GPS_alt (m),Baro1_alt (m),Baro2_alt (m),Baro3_alt (m)
1690.9,,,,0.7843032376840711,0.7843032376840711,0.7843032376840711
1691.0,42.37538017410696,-71.09520566006198,0.7020952701568604,0.7829533722251654,0.7829533722251654,0.7829533722251654
1691.1,,,,0.7816035328432918,0.7816035328432918,0.7816035328432918
1691.2,,,,0.7802537167444825,0.7802537167444825,0.7802537167444825
1691.3000000000002,,,,0.7789039276540279,0.7789039276540279,0.7789039276540279
1691.4,,,,0.7775541618466377,0.7775541618466377,0.7775541618466377
1691.5,,,,0.776204421184957,0.776204421184957,0.776204421184957
1691.6,,,,0.7748547066003084,0.7748547066003084,0.7748547066003084
1691.7,,,,0.7735050171613693,0.7735050171613693,0.7735050171613693
1691.8000000000002,,,,0.7721553537994623,0.7721553537994623,0.7721553537994623
1691.9,,,,0.7708057146519423,0.7708057146519423,0.7708057146519423
1692.0,42.375352537339516,-71.09504658399611,9.43037800770253,0.7694560987874866,0.7694560987874866,0.7694560987874866
1692.1,,,,0.7681065099313855,0.7681065099313855,0.7681065099313855
1692.2,,,,0.7667569480836391,0.7667569480836391,0.7667569480836391
1692.3000000000002,,,,0.7654074085876346,0.7654074085876346,0.7654074085876346
1692.4,,,,0.7640578942373395,0.7640578942373395,0.7640578942373395
1692.5,,,,0.7627084059640765,0.7627084059640765,0.7627084059640765
1692.6,,,,0.7613589428365231,0.7613589428365231,0.7613589428365231
1692.7,,,,0.7600095057860017,0.7600095057860017,0.7600095057860017
1692.8000000000002,,,,0.7586600910872221,0.7586600910872221,0.7586600910872221
1692.9,,,,0.7573107033967972,0.7573107033967972,0.7573107033967972
1693.0,42.37542876418186,-71.09512382166604,-0.12386802863329649,0.7559613389894366,0.7559613389894366,0.7559613389894366
1693.1,,,,0.7546120043843985,0.7546120043843985,0.7546120043843985
1693.2,,,,0.7532626911997795,0.7532626911997795,0.7532626911997795
1693.3000000000002,,,,0.7519134040921926,0.7519134040921926,0.7519134040921926
1693.4,,,,0.7505641411989927,0.7505641411989927,0.7505641411989927
1693.5,,,,0.7492149034515023,0.7492149034515023,0.7492149034515023
1693.6,,,,0.747865691781044,0.747865691781044,0.747865691781044
1693.7,,,,0.7465165052562952,0.7465165052562952,0.7465165052562952
1693.8000000000002,,,,0.7451673438772559,0.7451673438772559,0.7451673438772559
1693.9,,,,0.7438182067126036,0.7438182067126036,0.7438182067126036
1694.0,42.37535356144165,-71.0950623819944,-6.651077429763973,0.7424690946936607,0.7424690946936607,0.7424690946936607
1694.1,,,,0.7411200096830726,0.7411200096830726,0.7411200096830726
1694.2,,,,0.7397709479555488,0.7397709479555488,0.7397709479555488
1694.3000000000002,,,,0.738421912305057,0.738421912305057,0.738421912305057
1694.4,,,,0.7370729008689523,0.7370729008689523,0.7370729008689523
1694.5,,,,0.7357239155098796,0.7357239155098796,0.7357239155098796
1694.6,,,,0.734374956227839,0.734374956227839,0.734374956227839
1694.7,,,,0.7330260192975402,0.7330260192975402,0.7330260192975402
1694.8000000000002,,,,0.7316771103069186,0.7316771103069186,0.7316771103069186
1694.9,,,,0.7303282245993614,0.7303282245993614,0.7303282245993614
1695.0,42.37524622355735,-71.09513431374523,1.952582122758031,0.7289793649688363,0.7289793649688363,0.7289793649688363
1695.1,,,,0.7276305304840207,0.7276305304840207,0.7276305304840207
1695.2,,,,0.726281720213592,0.726281720213592,0.726281720213592
1695.3000000000002,,,,0.7249329369515181,0.7249329369515181,0.7249329369515181
1695.4,,,,0.7235841769725084,0.7235841769725084,0.7235841769725084
1695.5,,,,0.7222354430705309,0.7222354430705309,0.7222354430705309
1695.6,,,,0.7208867352455854,0.7208867352455854,0.7208867352455854
1695.7,,,,0.7195380497723818,0.7195380497723818,0.7195380497723818
1695.8000000000002,,,,0.7181893903762102,0.7181893903762102,0.7181893903762102
1695.9,,,,0.7168407561257482,0.7168407561257482,0.7168407561257482
1696.0,42.375193161896895,-71.09518539986473,1.0589234000071883,0.7154921470209956,0.7154921470209956,0.7154921470209956
1696.1,,,,0.7141435639932752,0.7141435639932752,0.7141435639932752
1696.2,,,,0.7127950061112642,0.7127950061112642,0.7127950061112642
1696.3000000000002,,,,0.7114464743062854,0.7114464743062854,0.7114464743062854
1696.4,,,,0.7100979648530483,0.7100979648530483,0.7100979648530483
1696.5,,,,0.7087494824081659,0.7087494824081659,0.7087494824081659
1696.6,,,,0.7074010241776705,0.7074010241776705,0.7074010241776705
1696.7,,,,0.7060525910928845,0.7060525910928845,0.7060525910928845
1696.8000000000002,,,,0.7047041850164533,0.7047041850164533,0.7047041850164533
1696.9,,,,0.7033558022230864,0.7033558022230864,0.7033558022230864
1697.0,42.37525173633056,-71.09520599939854,6.077738720923662,0.702007444575429,0.702007444575429,0.702007444575429
1697.1,,,,0.7006591111421585,0.7006591111421585,0.7006591111421585
1697.2,,,,0.6993108056485653,0.6993108056485653,0.6993108056485653
1697.3000000000002,,,,0.697962524369359,0.697962524369359,0.697962524369359
1697.4,,,,0.6966142682358623,0.6966142682358623,0.6966142682358623
1697.5,,,,0.6952660353854299,0.6952660353854299,0.6952660353854299
1697.6,,,,0.6939178314059973,0.6939178314059973,0.6939178314059973
1697.7,,,,0.6925696497783065,0.6925696497783065,0.6925696497783065
1697.8000000000002,,,,0.6912214923650026,0.6912214923650026,0.6912214923650026
1697.9,,,,0.6898733619600534,0.6898733619600534,0.6898733619600534
1698.0,42.37513778650165,-71.09514175744165,-2.9472161130979657,0.6885252557694912,0.6885252557694912,0.6885252557694912
1698.1,,,,0.6871771747246385,0.6871771747246385,0.6871771747246385
1698.2,,,,0.6858291188254952,0.6858291188254952,0.6858291188254952
1698.3000000000002,,,,0.6844810880720615,0.6844810880720615,0.6844810880720615
1698.4,,,,0.6831330843269825,0.6831330843269825,0.6831330843269825
1698.5,,,,0.6817851047962904,0.6817851047962904,0.6817851047962904
1698.6,,,,0.6804371504113078,0.6804371504113078,0.6804371504113078
1698.7,,,,0.679089218378067,0.679089218378067,0.679089218378067
1698.8000000000002,,,,0.6777413142845035,0.6777413142845035,0.6777413142845035
1698.9,,,,0.6763934334740043,0.6763934334740043,0.6763934334740043
1699.0,42.37510362005021,-71.09512403180703,0.7178211584687233,0.6750455796718597,0.6750455796718597,0.6750455796718597
1699.1,,,,0.6736977519467473,0.6736977519467473,0.6736977519467473
1699.2,,,,0.6723499475046992,0.6723499475046992,0.6723499475046992
1699.3000000000002,,,,0.6710021663457155,0.6710021663457155,0.6710021663457155
1699.4,,,,0.6696544140577316,0.6696544140577316,0.6696544140577316
1699.5,,,,0.6683066859841347,0.6683066859841347,0.6683066859841347
1699.6,,,,0.6669589811936021,0.6669589811936021,0.6669589811936021
1699.7,,,,0.665611301548779,0.665611301548779,0.665611301548779
1699.8000000000002,,,,0.6642636507749557,0.6642636507749557,0.6642636507749557
1699.9,,,,0.6629160232841969,0.6629160232841969,0.6629160232841969
1700.0,42.37510301876023,-71.09524223653223,2.786362930200994,0.6615684190765023,0.6615684190765023,0.6615684190765023
1700.1,,,,0.6602208409458399,0.6602208409458399,0.6602208409458399
1700.2,,,,0.6588732888922095,0.6588732888922095,0.6588732888922095
1700.3000000000002,,,,0.6575257610529661,0.6575257610529661,0.6575257610529661
1700.4,,,,0.6561782592907548,0.6561782592907548,0.6561782592907548
1700.5,,,,0.6548307808116078,0.6548307808116078,0.6548307808116078
1700.6,,,,0.653483328409493,0.653483328409493,0.653483328409493
1700.7,,,,0.6521359020844102,0.6521359020844102,0.6521359020844102
1700.8000000000002,,,,0.6507884999737144,0.6507884999737144,0.6507884999737144
1700.9,,,,0.649441123008728,0.649441123008728,0.649441123008728
1701.0,42.375021510200774,-71.09521808216059,7.531940097920597,0.6480937702581286,0.6480937702581286,0.6480937702581286
1701.1,,,,0.6467464454472065,0.6467464454472065,0.6467464454472065
1701.2,,,,0.6453991439193487,0.6453991439193487,0.6453991439193487
1701.3000000000002,,,,0.644051868468523,0.644051868468523,0.644051868468523
1701.4,,,,0.6427046163007617,0.6427046163007617,0.6427046163007617
1701.5,,,,0.6413573902100325,0.6413573902100325,0.6413573902100325
1701.6,,,,0.6400101892650127,0.6400101892650127,0.6400101892650127
1701.7,,,,0.6386630134657025,0.6386630134657025,0.6386630134657025
1701.8000000000002,,,,0.6373158637434244,0.6373158637434244,0.6373158637434244
1701.9,,,,0.6359687373042107,0.6359687373042107,0.6359687373042107
1702.0,42.374950288075354,-71.09515174486741,0.09823357779532671,0.6346216378733516,0.6346216378733516,0.6346216378733516
1702.1,,,,0.6332745645195246,0.6332745645195246,0.6332745645195246
1702.2,,,,0.6319275144487619,0.6319275144487619,0.6319275144487619
1702.3000000000002,,,,0.6305804885923862,0.6305804885923862,0.6305804885923862
1702.4,,,,0.6292334906756878,0.6292334906756878,0.6292334906756878
1702.5,,,,0.6278865123167634,0.6278865123167634,0.6278865123167634
1702.6,,,,0.626539564691484,0.626539564691484,0.626539564691484
1702.7,,,,0.6251926403492689,0.6251926403492689,0.6251926403492689
1702.8000000000002,,,,0.6238457411527634,0.6238457411527634,0.6238457411527634
1702.9,,,,0.6224988680332899,0.6224988680332899,0.6224988680332899
1703.0,42.3750048525079,-71.09534239730816,0.14956348109990358,0.6211520191282034,0.6211520191282034,0.6211520191282034
1703.1,,,,0.6198051953688264,0.6198051953688264,0.6198051953688264
1703.2,,,,0.6184583948925138,0.6184583948925138,0.6184583948925138
1703.3000000000002,,,,0.6171116232872009,0.6171116232872009,0.6171116232872009
1703.4,,,,0.6157648740336299,0.6157648740336299,0.6157648740336299
1703.5,,,,0.6144181527197361,0.6144181527197361,0.6144181527197361
1703.6,,,,0.6130714537575841,0.6130714537575841,0.6130714537575841
1703.7,,,,0.611724779009819,0.611724779009819,0.611724779009819
1703.8000000000002,,,,0.6103781322017312,0.6103781322017312,0.6103781322017312
1703.9,,,,0.6090315105393529,0.6090315105393529,0.6090315105393529
1704.0,42.374925085324115,-71.095230001195,-3.6585811022669077,0.6076849130913615,0.6076849130913615,0.6076849130913615
1704.1,,,,0.6063383389264345,0.6063383389264345,0.6063383389264345
1704.2,,,,0.6049917927011847,0.6049917927011847,0.6049917927011847
1704.3000000000002,,,,0.6036452725529671,0.6036452725529671,0.6036452725529671
1704.4,,,,0.6022987747564912,0.6022987747564912,0.6022987747564912
1704.5,,,,0.60095230396837,0.60095230396837,0.60095230396837
1704.6,,,,0.5996058564633131,0.5996058564633131,0.5996058564633131
1704.7,,,,0.5982594341039658,0.5982594341039658,0.5982594341039658
1704.8000000000002,,,,0.5969130378216505,0.5969130378216505,0.5969130378216505
1704.9,,,,0.5955666657537222,0.5955666657537222,0.5955666657537222
1705.0,42.37492039804906,-71.09514954065293,6.316223564557731,0.5942203216254711,0.5942203216254711,0.5942203216254711
1705.1,,,,0.5928740007802844,0.5928740007802844,0.5928740007802844
1705.2,,,,0.5915277041494846,0.5915277041494846,0.5915277041494846
1705.3000000000002,,,,0.590181433595717,0.590181433595717,0.590181433595717
1705.4,,,,0.5888351891189814,0.5888351891189814,0.5888351891189814
1705.5,,,,0.5874889688566327,0.5874889688566327,0.5874889688566327
1705.6,,,,0.586142772808671,0.586142772808671,0.586142772808671
1705.7,,,,0.5847966019064188,0.5847966019064188,0.5847966019064188
1705.8000000000002,,,,0.5834504570811987,0.5834504570811987,0.5834504570811987
1705.9,,,,0.5821043364703655,0.5821043364703655,0.5821043364703655
1706.0,42.374840949634546,-71.09523101703456,-1.4188099838793278,0.580758242867887,0.580758242867887,0.580758242867887
1706.1,,,,0.5794121734797955,0.5794121734797955,0.5794121734797955
1706.2,,,,0.578066130168736,0.578066130168736,0.578066130168736
1706.3000000000002,,,,0.5767201110720634,0.5767201110720634,0.5767201110720634
1706.4,,,,0.5753741161897779,0.5753741161897779,0.5753741161897779
1706.5,,,,0.5740281483158469,0.5740281483158469,0.5740281483158469
1706.6,,,,0.5726822037249804,0.5726822037249804,0.5726822037249804
1706.7,,,,0.5713362842798233,0.5713362842798233,0.5713362842798233
1706.8000000000002,,,,0.5699903909116983,0.5699903909116983,0.5699903909116983
1706.9,,,,0.5686445226892829,0.5686445226892829,0.5686445226892829
1707.0,42.3748379410552,-71.0951125349423,3.882094083353877,0.5672986805438995,0.5672986805438995,0.5672986805438995
1707.1,,,,0.565952860750258,0.565952860750258,0.565952860750258
1707.2,,,,0.5646070698276162,0.5646070698276162,0.5646070698276162
1707.3000000000002,,,,0.5632613012567163,0.5632613012567163,0.5632613012567163
1707.4,,,,0.5619155587628484,0.5619155587628484,0.5619155587628484
1707.5,,,,0.5605698404833674,0.5605698404833674,0.5605698404833674
1707.6,,,,0.559224147349596,0.559224147349596,0.559224147349596
1707.7,,,,0.5578784793615341,0.5578784793615341,0.5578784793615341
1707.8000000000002,,,,0.5565328393131495,0.5565328393131495,0.5565328393131495
1707.9,,,,0.5551872216165066,0.5551872216165066,0.5551872216165066
1708.0,42.374755711658715,-71.09516688899761,-6.316031575202942,0.5538416299968958,0.5538416299968958,0.5538416299968958
1708.1,,,,0.5524960625916719,0.5524960625916719,0.5524960625916719
1708.2,,,,0.5511505203321576,0.5511505203321576,0.5511505203321576
1708.3000000000002,,,,0.5498050050809979,0.5498050050809979,0.5498050050809979
1708.4,,,,0.5484595121815801,0.5484595121815801,0.5484595121815801
1708.5,,,,0.547114048153162,0.547114048153162,0.547114048153162
1708.6,,,,0.5457686064764857,0.5457686064764857,0.5457686064764857
1708.7,,,,0.5444231908768415,0.5444231908768415,0.5444231908768415
1708.8000000000002,,,,0.5430777985602617,0.5430777985602617,0.5430777985602617
1708.9,,,,0.5417324341833591,0.5417324341833591,0.5417324341833591
1709.0,42.374734500397615,-71.09508667369279,1.9432700481265783,0.5403870940208435,0.5403870940208435,0.5403870940208435
1709.1,,,,0.5390417780727148,0.5390417780727148,0.5390417780727148
1709.2,,,,0.5376964872702956,0.5376964872702956,0.5376964872702956
1709.3000000000002,,,,0.5363512244075537,0.5363512244075537,0.5363512244075537
1709.4,,,,0.5350059848278761,0.5350059848278761,0.5350059848278761
1709.5,,,,0.5336607694625854,0.5336607694625854,0.5336607694625854
1709.6,,,,0.5323155792430043,0.5323155792430043,0.5323155792430043
1709.7,,,,0.5309704151004553,0.5309704151004553,0.5309704151004553
1709.8000000000002,,,,0.5296252742409706,0.5296252742409706,0.5296252742409706
1709.9,,,,0.5282801603898406,0.5282801603898406,0.5282801603898406
1710.0,42.37475579438278,-71.09522473166255,12.04097493737936,0.5269350716844201,0.5269350716844201,0.5269350716844201
1710.1,,,,0.5255900090560317,0.5255900090560317,0.5255900090560317
1710.2,,,,0.5242449687793851,0.5242449687793851,0.5242449687793851
1710.3000000000002,,,,0.5228999564424157,0.5228999564424157,0.5228999564424157
1710.4,,,,0.5215549664571881,0.5215549664571881,0.5215549664571881
1710.5,,,,0.5202100034803152,0.5202100034803152,0.5202100034803152
1710.6,,,,0.5188650656491518,0.5188650656491518,0.5188650656491518
1710.7,,,,0.5175201520323753,0.5175201520323753,0.5175201520323753
1710.8000000000002,,,,0.5161752635613084,0.5161752635613084,0.5161752635613084
1710.9,,,,0.5148304011672735,0.5148304011672735,0.5148304011672735
1711.0,42.374728353346526,-71.095194429246,0.9815712487325072,0.5134855629876256,0.5134855629876256,0.5134855629876256
1711.1,,,,0.5121407499536872,0.5121407499536872,0.5121407499536872
1711.2,,,,0.5107959639281034,0.5107959639281034,0.5107959639281034
1711.3000000000002,,,,0.5094512021169066,0.5094512021169066,0.5094512021169066
1711.4,,,,0.5081064645200968,0.5081064645200968,0.5081064645200968
1711.5,,,,0.5067617520689964,0.5067617520689964,0.5067617520689964
1711.6,,,,0.5054170656949282,0.5054170656949282,0.5054170656949282
1711.7,,,,0.5040724044665694,0.5040724044665694,0.5040724044665694
1711.8000000000002,,,,0.5027277655899525,0.5027277655899525,0.5027277655899525
1711.9,,,,0.5013831565156579,0.5013831565156579,0.5013831565156579
1712.0,42.37461855559341,-71.09517306706651,-0.25801028963178396,0.5000385688617826,0.5000385688617826,0.5000385688617826
1712.1,,,,0.49869400914758444,0.49869400914758444,0.49869400914758444
1712.2,,,,0.4973494727164507,0.4973494727164507,0.4973494727164507
1712.3000000000002,,,,0.4960049604997039,0.4960049604997039,0.4960049604997039
1712.4,,,,0.4946604771539569,0.4946604771539569,0.4946604771539569
1712.5,,,,0.49331601429730654,0.49331601429730654,0.49331601429730654
1712.6,,,,0.4919715793803334,0.4919715793803334,0.4919715793803334
1712.7,,,,0.4906271696090698,0.4906271696090698,0.4906271696090698
1712.8000000000002,,,,0.48928278498351574,0.48928278498351574,0.48928278498351574
1712.9,,,,0.48793842550367117,0.48793842550367117,0.48793842550367117
1713.0,42.37459924565198,-71.09515825659317,0.6069011939689517,0.48659408930689096,0.48659408930689096,0.48659408930689096
1713.1,,,,0.485249781049788,0.485249781049788,0.485249781049788
1713.2,,,,0.4839054960757494,0.4839054960757494,0.4839054960757494
1713.3000000000002,,,,0.48256123531609774,0.48256123531609774,0.48256123531609774
1713.4,,,,0.48121700063347816,0.48121700063347816,0.48121700063347816
1713.5,,,,0.47987279295921326,0.47987279295921326,0.47987279295921326
1713.6,,,,0.4785286085680127,0.4785286085680127,0.4785286085680127
1713.7,,,,0.4771844493225217,0.4771844493225217,0.4771844493225217
1713.8000000000002,,,,0.4758403142914176,0.4758403142914176,0.4758403142914176
1713.9,,,,0.4744962053373456,0.4744962053373456,0.4744962053373456
1714.0,42.37451090658796,-71.0952514144303,-3.6301001328974962,0.47315212432295084,0.47315212432295084,0.47315212432295084
1714.1,,,,0.4718080647289753,0.4718080647289753,0.4718080647289753
1714.2,,,,0.4704640321433544,0.4704640321433544,0.4704640321433544
1714.3000000000002,,,,0.4691200228407979,0.4691200228407979,0.4691200228407979
1714.4,,,,0.4677760414779186,0.4677760414779186,0.4677760414779186
1714.5,,,,0.4664320833981037,0.4664320833981037,0.4664320833981037
1714.6,,,,0.4650881513953209,0.4650881513953209,0.4650881513953209
1714.7,,,,0.463744243606925,0.463744243606925,0.463744243606925
1714.8000000000002,,,,0.46240036096423864,0.46240036096423864,0.46240036096423864
1714.9,,,,0.4610565034672618,0.4610565034672618,0.4610565034672618
1715.0,42.374545833897926,-71.09522847385948,7.703104808926582,0.45971267111599445,0.45971267111599445,0.45971267111599445
1715.1,,,,0.4583688648417592,0.4583688648417592,0.4583688648417592
1715.2,,,,0.4570250818505883,0.4570250818505883,0.4570250818505883
1715.3000000000002,,,,0.45568132400512695,0.45568132400512695,0.45568132400512695
1715.4,,,,0.45433759316802025,0.45433759316802025,0.45433759316802025
1715.5,,,,0.45299388747662306,0.45299388747662306,0.45299388747662306
1715.6,,,,0.45165020786225796,0.45165020786225796,0.45165020786225796
1715.7,,,,0.45030655059963465,0.45030655059963465,0.45030655059963465
1715.8000000000002,,,,0.4489629194140434,0.4489629194140434,0.4489629194140434
1715.9,,,,0.4476193143054843,0.4476193143054843,0.4476193143054843
1716.0,42.374523351890495,-71.09512684735584,-3.8991410015150905,0.4462757334113121,0.4462757334113121,0.4462757334113121
1716.1,,,,0.4449321758002043,0.4449321758002043,0.4449321758002043
1716.2,,,,0.4435886461287737,0.4435886461287737,0.4435886461287737
1716.3000000000002,,,,0.4422451416030526,0.4422451416030526,0.4422451416030526
1716.4,,,,0.4409016612917185,0.4409016612917185,0.4409016612917185
1716.5,,,,0.43955820705741644,0.43955820705741644,0.43955820705741644
1716.6,,,,0.43821477610617876,0.43821477610617876,0.43821477610617876
1716.7,,,,0.43687137123197317,0.43687137123197317,0.43687137123197317
1716.8000000000002,,,,0.4355279915034771,0.4355279915034771,0.4355279915034771
1716.9,,,,0.4341846378520131,0.4341846378520131,0.4341846378520131
1717.0,42.37447789779186,-71.09505936375156,7.76976924110204,0.4328413074836135,0.4328413074836135,0.4328413074836135
1717.1,,,,0.43149800412356853,0.43149800412356853,0.43149800412356853
1717.2,,,,0.4301547249779105,0.4301547249779105,0.4301547249779105
1717.3000000000002,,,,0.428811470977962,0.428811470977962,0.428811470977962
1717.4,,,,0.4274682430550456,0.4274682430550456,0.4274682430550456
1717.5,,,,0.4261250402778387,0.4261250402778387,0.4261250402778387
1717.6,,,,0.4247818598523736,0.4247818598523736,0.4247818598523736
1717.7,,,,0.42343870643526316,0.42343870643526316,0.42343870643526316
1717.8000000000002,,,,0.42209557816386223,0.42209557816386223,0.42209557816386223
1717.9,,,,0.4207524759694934,0.4207524759694934,0.4207524759694934
1718.0,42.374463722794005,-71.09517358877596,-1.819541440345347,0.4194093979895115,0.4194093979895115,0.4194093979895115
1718.1,,,,0.4180663451552391,0.4180663451552391,0.4180663451552391
1718.2,,,,0.41672331746667624,0.41672331746667624,0.41672331746667624
1718.3000000000002,,,,0.4153803139925003,0.4153803139925003,0.4153803139925003
1718.4,,,,0.41403733752667904,0.41403733752667904,0.41403733752667904
1718.5,,,,0.41269438434392214,0.41269438434392214,0.41269438434392214
1718.6,,,,0.4113514572381973,0.4113514572381973,0.4113514572381973
1718.7,,,,0.4100085571408272,0.4100085571408272,0.4100085571408272
1718.8000000000002,,,,0.4086656793951988,0.4086656793951988,0.4086656793951988
1718.9,,,,0.40732282772660255,0.40732282772660255,0.40732282772660255
1719.0,42.3744013266173,-71.09521707702851,-6.967271729372442,0.4059800021350384,0.4059800021350384,0.4059800021350384
1719.1,,,,0.404637198895216,0.404637198895216,0.404637198895216
1719.2,,,,0.40329442266374826,0.40329442266374826,0.40329442266374826
1719.3000000000002,,,,0.40195167157799006,0.40195167157799006,0.40195167157799006
1719.4,,,,0.40060894656926394,0.40060894656926394,0.40060894656926394
1719.5,,,,0.3992662448436022,0.3992662448436022,0.3992662448436022
1719.6,,,,0.3979235701262951,0.3979235701262951,0.3979235701262951
1719.7,,,,0.39658091962337494,0.39658091962337494,0.39658091962337494
1719.8000000000002,,,,0.39523829333484173,0.39523829333484173,0.39523829333484173
1719.9,,,,0.3938956940546632,0.3938956940546632,0.3938956940546632
1720.0,42.37433732921073,-71.09516420396672,0.40093224588781595,0.392553118057549,0.392553118057549,0.392553118057549
1720.1,,,,0.39121056720614433,0.39121056720614433,0.39121056720614433
1720.2,,,,0.38986804336309433,0.38986804336309433,0.38986804336309433
1720.3000000000002,,,,0.3885255428031087,0.3885255428031087,0.3885255428031087
1720.4,,,,0.3871830692514777,0.3871830692514777,0.3871830692514777
1720.5,,,,0.38584062084555626,0.38584062084555626,0.38584062084555626
1720.6,,,,0.3844981947913766,0.3844981947913766,0.3844981947913766
1720.7,,,,0.38315579667687416,0.38315579667687416,0.38315579667687416
1720.8000000000002,,,,0.38181342277675867,0.38181342277675867,0.38181342277675867
1720.9,,,,0.3804710730910301,0.3804710730910301,0.3804710730910301
1721.0,42.37431994179647,-71.09515138734277,1.101243888027966,0.37912874948233366,0.37912874948233366,0.37912874948233366
1721.1,,,,0.3777864519506693,0.3777864519506693,0.3777864519506693
1721.2,,,,0.3764441777020693,0.3764441777020693,0.3764441777020693
1721.3000000000002,,,,0.3751019285991788,0.3751019285991788,0.3751019285991788
1721.4,,,,0.37375970650464296,0.37375970650464296,0.37375970650464296
1721.5,,,,0.37241750955581665,0.37241750955581665,0.37241750955581665
1721.6,,,,0.3710753358900547,0.3710753358900547,0.3710753358900547
1721.7,,,,0.36973318830132484,0.36973318830132484,0.36973318830132484
1721.8000000000002,,,,0.36839106399565935,0.36839106399565935,0.36839106399565935
1721.9,,,,0.3670489676296711,0.3670489676296711,0.3670489676296711
1722.0,42.37432054484159,-71.0951365721768,3.5801113601773977,0.3657068945467472,0.3657068945467472,0.3657068945467472
1722.1,,,,0.3643648475408554,0.3643648475408554,0.3643648475408554
1722.2,,,,0.3630228256806731,0.3630228256806731,0.3630228256806731
1722.3000000000002,,,,0.36168082896620035,0.36168082896620035,0.36168082896620035
1722.4,,,,0.36033885832875967,0.36033885832875967,0.36033885832875967
1722.5,,,,0.3589969100430608,0.3589969100430608,0.3589969100430608
1722.6,,,,0.35765498876571655,0.35765498876571655,0.35765498876571655
1722.7,,,,0.35631309170275927,0.35631309170275927,0.35631309170275927
1722.8000000000002,,,,0.35497122071683407,0.35497122071683407,0.35497122071683407
1722.9,,,,0.35362937580794096,0.35362937580794096,0.35362937580794096
1723.0,42.374159875292854,-71.09516604739989,-0.5171662420034409,0.3522875541821122,0.3522875541821122,0.3522875541821122
1723.1,,,,0.35094575863331556,0.35094575863331556,0.35094575863331556
1723.2,,,,0.34960398729890585,0.34960398729890585,0.34960398729890585
1723.3000000000002,,,,0.3482622429728508,0.3482622429728508,0.3482622429728508
1723.4,,,,0.34692052099853754,0.34692052099853754,0.34692052099853754
1723.5,,,,0.34557882603257895,0.34557882603257895,0.34557882603257895
1723.6,,,,0.34423715714365244,0.34423715714365244,0.34423715714365244
1723.7,,,,0.3428955115377903,0.3428955115377903,0.3428955115377903
1723.8000000000002,,,,0.3415538910776377,0.3415538910776377,0.3415538910776377
1723.9,,,,0.3402122976258397,0.3402122976258397,0.3402122976258397
1724.0,42.374175723476775,-71.09502213032731,-2.3682079585269094,0.3388707274571061,0.3388707274571061,0.3388707274571061
1724.1,,,,0.33752918150275946,0.33752918150275946,0.33752918150275946
1724.2,,,,0.3361876653507352,0.3361876653507352,0.3361876653507352
1724.3000000000002,,,,0.33484616968780756,0.33484616968780756,0.33484616968780756
1724.4,,,,0.3335047010332346,0.3335047010332346,0.3335047010332346
1724.5,,,,0.3321632565930486,0.3321632565930486,0.3321632565930486
1724.6,,,,0.33082183822989464,0.33082183822989464,0.33082183822989464
1724.7,,,,0.3294804450124502,0.3294804450124502,0.3294804450124502
1724.8000000000002,,,,0.3281390769407153,0.3281390769407153,0.3281390769407153
1724.9,,,,0.32679773308336735,0.32679773308336735,0.32679773308336735
1725.0,42.374153632097396,-71.09508179546583,3.1237347880378366,0.32545641530305147,0.32545641530305147,0.32545641530305147
1725.1,,,,0.32411512173712254,0.32411512173712254,0.32411512173712254
1725.2,,,,0.3227738542482257,0.3227738542482257,0.3227738542482257
1725.3000000000002,,,,0.3214326109737158,0.3214326109737158,0.3214326109737158
1725.4,,,,0.32009139377623796,0.32009139377623796,0.32009139377623796
1725.5,,,,0.31875020172446966,0.31875020172446966,0.31875020172446966
1725.6,,,,0.3174090329557657,0.3174090329557657,0.3174090329557657
1725.7,,,,0.31606789119541645,0.31606789119541645,0.31606789119541645
1725.8000000000002,,,,0.3147267736494541,0.3147267736494541,0.3147267736494541
1725.9,,,,0.313385684043169,0.313385684043169,0.313385684043169
1726.0,42.37413793896158,-71.09519802635688,2.458411468192935,0.31204461492598057,0.31204461492598057,0.31204461492598057
1726.1,,,,0.31070357374846935,0.31070357374846935,0.31070357374846935
1726.2,,,,0.30936255771666765,0.30936255771666765,0.30936255771666765
1726.3000000000002,,,,0.3080215649679303,0.3080215649679303,0.3080215649679303
1726.4,,,,0.3066806001588702,0.3066806001588702,0.3066806001588702
1726.5,,,,0.3053396577015519,0.3053396577015519,0.3053396577015519
1726.6,,,,0.30399874225258827,0.30399874225258827,0.30399874225258827
1726.7,,,,0.3026578528806567,0.3026578528806567,0.3026578528806567
1726.8000000000002,,,,0.3013169877231121,0.3013169877231121,0.3013169877231121
1726.9,,,,0.29997614584863186,0.29997614584863186,0.29997614584863186
1727.0,42.37415960934695,-71.09518848795929,4.597630495205522,0.2986353309825063,0.2986353309825063,0.2986353309825063
1727.1,,,,0.29729453939944506,0.29729453939944506,0.29729453939944506
1727.2,,,,0.29595377389341593,0.29595377389341593,0.29595377389341593
1727.3000000000002,,,,0.29461303539574146,0.29461303539574146,0.29461303539574146
1727.4,,,,0.29327232111245394,0.29327232111245394,0.29327232111245394
1727.5,,,,0.2919316301122308,0.2919316301122308,0.2919316301122308
1727.6,,,,0.29059096705168486,0.29059096705168486,0.29059096705168486
